time,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max
2020-10-26,3,-0.5,2.9,-7.6,-13.2,0.0,0.0,0.0,0.0,17.9,27.4
2020-10-27,51,7.2,10.9,2.9,-2.3,0.2,0.2,0.0,1.0,26.4,51.1
2020-10-28,73,2.7,4.4,1.5,-1.5,5.9,2.6,2.31,12.0,11.9,29.2
2020-10-29,3,2.4,5.7,0.2,-3.2,0.0,0.0,0.0,0.0,17.0,31.7
2020-10-30,3,6.4,12.0,1.7,-2.5,0.0,0.0,0.0,0.0,30.0,63.0
2020-10-31,3,2.0,8.9,-3.1,-7.1,0.0,0.0,0.0,0.0,15.5,35.3
2020-11-01,3,7.7,19.4,-0.1,-4.2,0.0,0.0,0.0,0.0,17.3,33.5
2020-11-02,3,13.1,21.1,6.0,1.4,0.0,0.0,0.0,0.0,18.1,45.7
2020-11-03,3,9.8,14.9,4.8,1.5,0.0,0.0,0.0,0.0,15.2,39.2
2020-11-04,3,8.6,14.9,3.5,0.4,0.0,0.0,0.0,0.0,18.2,44.3
2020-11-05,51,8.6,11.3,1.9,-2.0,1.1,1.1,0.0,5.0,26.7,55.1
2020-11-06,71,0.2,3.6,-3.4,-7.1,0.0,0.0,0.07,0.0,11.7,22.7
2020-11-07,71,-1.8,0.3,-7.5,-15.1,1.7,0.0,1.82,9.0,30.5,62.6
2020-11-08,73,-7.9,-6.4,-9.6,-16.9,1.9,0.0,1.61,15.0,31.2,67.7
2020-11-09,3,-6.4,0.5,-14.7,-19.3,0.0,0.0,0.0,0.0,13.6,21.6
2020-11-10,73,-0.7,0.6,-5.2,-11.0,7.0,0.0,4.97,20.0,21.7,42.1
2020-11-11,71,-9.5,-5.4,-15.3,-20.6,0.3,0.0,0.42,2.0,16.8,37.4
2020-11-12,3,-6.8,0.7,-14.7,-20.0,0.0,0.0,0.0,0.0,15.1,27.7
2020-11-13,71,-1.7,1.0,-7.1,-12.3,0.0,0.0,0.21,0.0,13.4,31.7
2020-11-14,71,-2.6,0.8,-6.4,-11.1,1.2,0.0,1.19,9.0,12.8,22.3
2020-11-15,3,-2.6,4.5,-7.0,-12.2,0.0,0.0,0.0,0.0,22.9,49.0
2020-11-16,3,-3.2,2.2,-7.3,-11.8,0.0,0.0,0.0,0.0,10.3,18.0
2020-11-17,71,0.1,5.1,-4.5,-8.7,0.7,0.0,0.56,4.0,17.0,32.4
2020-11-18,73,0.3,7.3,-7.9,-12.2,0.9,0.0,0.7,3.0,14.1,39.6
2020-11-19,73,-10.4,-7.7,-12.7,-17.5,1.9,0.0,1.54,7.0,12.5,27.7
2020-11-20,2,-5.4,2.6,-12.6,-17.3,0.0,0.0,0.0,0.0,11.0,29.2
2020-11-21,51,-3.1,3.2,-6.5,-11.3,0.1,0.1,0.0,1.0,11.3,25.2
2020-11-22,3,-4.2,0.9,-7.9,-12.7,0.0,0.0,0.0,0.0,14.4,24.5
2020-11-23,3,-3.4,1.5,-7.6,-12.0,0.0,0.0,0.0,0.0,14.4,27.4
2020-11-24,3,-1.9,5.1,-9.2,-14.1,0.0,0.0,0.0,0.0,15.8,32.4
2020-11-25,3,-1.7,1.3,-4.5,-9.4,0.0,0.0,0.0,0.0,19.1,39.2
2020-11-26,3,-0.5,3.6,-4.8,-8.7,0.0,0.0,0.0,0.0,19.3,36.7
2020-11-27,3,3.6,7.8,-0.3,-4.8,0.0,0.0,0.0,0.0,22.3,45.0
2020-11-28,3,-0.9,3.7,-6.6,-11.2,0.0,0.0,0.0,0.0,29.6,57.6
2020-11-29,3,-0.3,5.3,-6.3,-11.1,0.0,0.0,0.0,0.0,21.3,34.2
2020-11-30,71,3.4,5.4,0.6,-4.6,0.0,0.0,0.07,0.0,22.8,43.6
2020-12-01,0,-1.4,3.5,-5.4,-10.3,0.0,0.0,0.0,0.0,19.4,37.8
2020-12-02,1,0.6,8.5,-2.2,-7.0,0.0,0.0,0.0,0.0,13.0,23.0
2020-12-03,3,3.8,13.3,-2.1,-6.9,0.0,0.0,0.0,0.0,16.9,29.9
2020-12-04,3,4.2,11.0,0.6,-4.0,0.0,0.0,0.0,0.0,14.1,26.3
2020-12-05,3,4.0,11.0,0.2,-4.9,0.0,0.0,0.0,0.0,17.1,30.2
2020-12-06,2,4.0,11.6,0.2,-4.9,0.0,0.0,0.0,0.0,15.8,29.2
2020-12-07,51,5.1,9.9,-0.3,-4.3,0.4,0.4,0.0,2.0,21.0,43.2
2020-12-08,3,4.4,9.8,1.3,-2.4,0.0,0.0,0.0,0.0,15.7,33.1
2020-12-09,73,-0.5,3.3,-4.9,-8.8,7.5,0.5,4.97,12.0,11.0,20.9
2020-12-10,3,-5.3,-0.0,-8.9,-13.4,0.0,0.0,0.0,0.0,10.9,21.2
2020-12-11,3,-6.7,-5.3,-9.5,-13.6,0.0,0.0,0.0,0.0,13.2,27.4
2020-12-12,71,-7.5,-4.3,-11.9,-16.9,0.0,0.0,0.14,0.0,17.1,35.6
2020-12-13,3,-13.9,-11.9,-15.4,-20.2,0.0,0.0,0.0,0.0,13.9,32.0
2020-12-14,3,-7.2,-1.0,-12.6,-17.5,0.0,0.0,0.0,0.0,12.1,19.8
2020-12-15,3,-4.0,0.3,-6.9,-11.9,0.0,0.0,0.0,0.0,12.2,21.6
2020-12-16,3,-0.0,4.9,-4.7,-9.3,0.0,0.0,0.0,0.0,19.1,41.0
2020-12-17,71,-1.5,3.5,-7.6,-12.2,0.1,0.0,0.21,1.0,18.9,40.7
2020-12-18,3,-3.6,3.5,-9.7,-14.2,0.0,0.0,0.0,0.0,16.3,33.5
2020-12-19,3,2.7,5.6,0.9,-5.7,0.0,0.0,0.0,0.0,27.0,53.3
2020-12-20,3,3.1,6.0,0.2,-5.7,0.0,0.0,0.0,0.0,33.0,70.9
2020-12-21,75,-1.3,0.9,-2.8,-7.4,6.2,0.0,4.41,7.0,18.9,36.4
2020-12-22,75,-6.8,-3.1,-15.9,-20.7,15.0,0.0,10.57,15.0,22.9,46.8
2020-12-23,3,-9.8,0.8,-18.4,-24.0,0.0,0.0,0.0,0.0,21.1,34.9
2020-12-24,3,2.6,5.4,0.2,-6.6,0.0,0.0,0.0,0.0,28.4,54.7
2020-12-25,3,-3.7,-0.4,-6.6,-10.6,0.0,0.0,0.0,0.0,15.2,28.8
2020-12-26,71,-6.2,-4.5,-9.6,-13.6,1.8,0.0,1.96,9.0,9.9,21.6
2020-12-27,73,-11.0,-7.8,-15.3,-20.2,1.0,0.0,0.77,5.0,9.8,15.5
2020-12-28,3,-9.6,-3.9,-15.2,-20.3,0.0,0.0,0.0,0.0,13.4,24.8
2020-12-29,3,-12.2,-7.5,-17.5,-22.7,0.0,0.0,0.0,0.0,12.6,21.6
2020-12-30,3,-4.8,-1.7,-7.2,-12.3,0.0,0.0,0.0,0.0,13.8,24.8
2020-12-31,3,-6.1,-1.5,-9.2,-14.2,0.0,0.0,0.0,0.0,11.2,18.4
2021-01-01,3,-2.6,1.1,-7.1,-12.1,0.0,0.0,0.0,0.0,15.8,26.3
2021-01-02,3,2.2,5.0,-0.7,-5.2,0.0,0.0,0.0,0.0,35.6,69.5
2021-01-03,3,1.3,4.7,-1.5,-7.4,0.0,0.0,0.0,0.0,35.1,72.4
2021-01-04,3,-1.8,1.0,-8.1,-13.1,0.0,0.0,0.0,0.0,23.8,46.1
2021-01-05,71,-0.5,2.0,-5.0,-9.3,0.7,0.3,0.28,3.0,15.6,29.9
2021-01-06,3,2.5,5.3,-1.1,-5.6,0.0,0.0,0.0,0.0,14.1,37.8
2021-01-07,3,-2.8,2.6,-7.4,-12.1,0.0,0.0,0.0,0.0,10.5,20.2
2021-01-08,3,-9.5,-1.2,-14.2,-19.6,0.0,0.0,0.0,0.0,12.1,20.2
2021-01-09,3,-7.5,1.4,-12.6,-17.8,0.0,0.0,0.0,0.0,12.1,22.3
2021-01-10,3,-2.4,4.5,-9.6,-14.5,0.0,0.0,0.0,0.0,15.9,30.6
2021-01-11,3,-0.2,5.2,-6.3,-11.2,0.0,0.0,0.0,0.0,19.4,29.9
2021-01-12,3,3.4,7.1,-0.0,-5.3,0.0,0.0,0.0,0.0,25.6,47.2
2021-01-13,73,2.9,5.4,-1.1,-8.0,0.7,0.0,0.56,2.0,32.4,65.9
2021-01-14,3,-2.4,1.9,-6.3,-10.8,0.0,0.0,0.0,0.0,22.7,44.6
2021-01-15,3,-0.1,6.7,-5.4,-10.1,0.0,0.0,0.0,0.0,20.9,38.9
2021-01-16,3,-0.8,4.6,-3.8,-9.5,0.0,0.0,0.0,0.0,19.1,36.4
2021-01-17,71,0.5,5.5,-2.1,-6.8,0.4,0.1,0.21,3.0,20.4,46.8
2021-01-18,71,-0.1,3.2,-4.7,-9.3,0.0,0.0,0.14,0.0,19.1,41.4
2021-01-19,3,-0.2,6.4,-6.2,-10.8,0.0,0.0,0.0,0.0,27.3,68.4
2021-01-20,0,-0.9,4.1,-5.4,-10.3,0.0,0.0,0.0,0.0,20.4,43.6
2021-01-21,3,-5.3,-0.8,-8.6,-13.0,0.0,0.0,0.0,0.0,10.0,22.3
2021-01-22,3,-7.2,-2.0,-11.0,-15.4,0.0,0.0,0.0,0.0,10.3,25.9
2021-01-23,3,-9.1,-3.4,-13.7,-18.6,0.0,0.0,0.0,0.0,12.6,30.2
2021-01-24,3,-12.9,-10.3,-14.4,-19.4,0.0,0.0,0.0,0.0,10.3,23.4
2021-01-25,3,-13.9,-12.3,-15.6,-21.0,0.0,0.0,0.0,0.0,12.3,29.5
2021-01-26,3,-14.1,-10.3,-16.4,-21.4,0.0,0.0,0.0,0.0,12.1,27.0
2021-01-27,71,-13.9,-12.6,-15.7,-20.1,0.1,0.0,0.14,1.0,8.9,17.3
2021-01-28,71,-15.3,-12.7,-17.6,-22.4,0.0,0.0,0.21,0.0,9.2,20.2
2021-01-29,3,-13.7,-8.0,-16.6,-21.1,0.0,0.0,0.0,0.0,10.6,15.1
2021-01-30,2,-11.5,-2.1,-18.8,-23.9,0.0,0.0,0.0,0.0,11.0,20.5
2021-01-31,3,-3.9,3.1,-10.1,-15.0,0.0,0.0,0.0,0.0,12.5,28.1
2021-02-01,3,1.2,7.5,-6.0,-9.8,0.0,0.0,0.0,0.0,13.8,29.5
2021-02-02,73,-5.4,3.1,-13.0,-17.9,0.7,0.0,0.49,3.0,17.6,38.5
2021-02-03,75,-16.6,-12.8,-22.8,-27.9,4.8,0.0,3.71,7.0,9.5,20.9
2021-02-04,71,-9.3,-0.9,-22.3,-27.3,0.0,0.0,0.42,0.0,12.6,24.1
2021-02-05,73,-16.4,-7.4,-22.9,-27.9,3.6,0.0,2.94,15.0,18.7,42.5
2021-02-06,71,-22.8,-21.0,-25.0,-29.9,2.2,0.0,1.82,14.0,10.4,19.8
2021-02-07,71,-26.9,-24.1,-30.1,-35.2,0.0,0.0,0.28,0.0,10.2,22.3
2021-02-08,3,-27.3,-23.4,-34.8,-40.0,0.0,0.0,0.0,0.0,10.6,20.9
2021-02-09,3,-30.3,-23.8,-34.7,-39.8,0.0,0.0,0.0,0.0,11.0,16.6
2021-02-10,3,-29.8,-26.0,-33.0,-38.1,0.0,0.0,0.0,0.0,9.9,22.0
2021-02-11,3,-30.8,-25.1,-34.5,-40.0,0.0,0.0,0.0,0.0,14.2,29.5
2021-02-12,3,-22.4,-17.4,-30.5,-36.0,0.0,0.0,0.0,0.0,10.2,21.6
2021-02-13,3,-23.1,-20.3,-28.5,-34.3,0.0,0.0,0.0,0.0,11.8,22.3
2021-02-14,3,-25.7,-22.0,-29.1,-35.6,0.0,0.0,0.0,0.0,17.6,35.6
2021-02-15,3,-23.8,-18.2,-28.5,-33.5,0.0,0.0,0.0,0.0,10.1,20.9
2021-02-16,71,-15.2,-6.7,-25.1,-30.1,0.3,0.0,0.28,2.0,9.0,18.0
2021-02-17,71,-10.5,-6.7,-13.7,-18.7,1.0,0.0,0.84,6.0,11.7,23.4
2021-02-18,3,-12.6,-5.1,-20.9,-26.5,0.0,0.0,0.0,0.0,12.4,21.6
2021-02-19,3,-4.4,1.7,-9.1,-14.4,0.0,0.0,0.0,0.0,16.0,28.1
2021-02-20,3,-3.7,1.1,-6.5,-12.5,0.0,0.0,0.0,0.0,20.7,41.0
2021-02-21,3,1.7,4.6,-3.0,-9.1,0.0,0.0,0.0,0.0,26.3,50.8
2021-02-22,71,2.9,5.3,-2.3,-7.4,0.2,0.1,0.07,2.0,31.7,63.0
2021-02-23,73,-3.4,-0.7,-7.4,-12.1,1.6,0.1,1.33,6.0,19.2,37.1
2021-02-24,3,-7.6,-0.5,-14.8,-20.0,0.0,0.0,0.0,0.0,15.2,25.2
2021-02-25,3,-0.7,3.4,-5.9,-11.5,0.0,0.0,0.0,0.0,23.5,48.2
2021-02-26,73,-7.2,-2.5,-14.9,-19.5,2.2,0.0,1.75,13.0,17.0,32.8
2021-02-27,73,-12.1,-5.9,-16.7,-21.3,1.7,0.0,1.26,8.0,11.5,21.6
2021-02-28,3,-3.3,5.4,-10.7,-15.3,0.0,0.0,0.0,0.0,16.8,24.1
2021-03-01,3,3.8,9.9,-1.0,-5.9,0.0,0.0,0.0,0.0,20.6,42.8
2021-03-02,3,1.3,7.1,-3.5,-7.4,0.0,0.0,0.0,0.0,15.4,28.1
2021-03-03,3,2.9,10.3,-2.4,-6.8,0.0,0.0,0.0,0.0,9.6,23.0
2021-03-04,3,3.1,12.1,-3.2,-7.4,0.0,0.0,0.0,0.0,11.0,23.8
2021-03-05,3,5.2,11.8,-0.4,-4.8,0.0,0.0,0.0,0.0,19.6,40.0
2021-03-06,3,2.6,6.6,-2.5,-6.6,0.0,0.0,0.0,0.0,21.1,46.1
2021-03-07,3,1.0,7.7,-4.2,-8.9,0.0,0.0,0.0,0.0,18.7,40.7
2021-03-08,3,0.8,5.8,-3.1,-7.2,0.0,0.0,0.0,0.0,13.7,29.5
2021-03-09,3,-0.4,6.5,-5.4,-9.3,0.0,0.0,0.0,0.0,11.9,29.9
2021-03-10,71,-4.7,-2.0,-8.5,-12.9,0.0,0.0,0.14,0.0,21.3,50.0
2021-03-11,3,-3.3,6.7,-11.5,-15.9,0.0,0.0,0.0,0.0,10.4,21.6
2021-03-12,3,5.2,13.4,-1.1,-5.9,0.0,0.0,0.0,0.0,12.2,24.5
2021-03-13,3,6.0,15.6,-1.4,-5.3,0.0,0.0,0.0,0.0,19.5,42.8
2021-03-14,3,7.1,17.9,-0.6,-4.8,0.0,0.0,0.0,0.0,15.4,36.4
2021-03-15,71,1.5,4.4,-4.3,-8.3,0.0,0.0,0.14,0.0,22.8,51.8
2021-03-16,1,0.2,9.1,-6.6,-10.7,0.0,0.0,0.0,0.0,10.5,24.1
2021-03-17,3,2.7,13.0,-5.4,-9.4,0.0,0.0,0.0,0.0,13.3,37.4
2021-03-18,3,6.2,16.2,-2.4,-6.8,0.0,0.0,0.0,0.0,12.6,33.5
2021-03-19,2,7.3,14.1,1.4,-3.5,0.0,0.0,0.0,0.0,19.6,43.6
2021-03-20,3,3.8,11.1,-1.5,-6.0,0.0,0.0,0.0,0.0,21.2,47.5
2021-03-21,3,1.0,8.0,-3.6,-7.8,0.0,0.0,0.0,0.0,16.3,36.0
2021-03-22,73,1.2,5.8,-2.4,-6.5,1.8,1.0,0.91,5.0,17.5,37.4
2021-03-23,3,0.4,7.1,-4.9,-8.1,0.0,0.0,0.0,0.0,11.8,30.6
2021-03-24,73,3.0,9.0,-1.1,-5.6,3.3,1.1,1.54,8.0,16.0,36.4
2021-03-25,73,-3.2,0.1,-6.0,-10.1,2.5,0.0,2.03,7.0,17.6,35.3
2021-03-26,71,-2.7,3.6,-8.1,-12.6,0.0,0.0,0.14,0.0,10.2,18.4
2021-03-27,3,3.7,11.8,-3.4,-7.3,0.0,0.0,0.0,0.0,14.1,34.6
2021-03-28,73,7.1,13.9,-3.2,-9.7,1.2,0.3,0.63,2.0,31.5,68.0
2021-03-29,73,-5.5,-1.5,-9.0,-17.4,2.3,0.0,1.68,6.0,36.3,74.5
2021-03-30,3,-3.4,4.5,-12.1,-16.8,0.0,0.0,0.0,0.0,18.6,42.1
2021-03-31,3,4.9,12.9,-2.0,-7.2,0.0,0.0,0.0,0.0,17.7,37.8
2021-04-01,3,8.6,16.5,2.4,-2.4,0.0,0.0,0.0,0.0,36.5,67.7
2021-04-02,3,5.2,13.6,-0.9,-5.4,0.0,0.0,0.0,0.0,14.0,35.3
2021-04-03,3,6.0,15.9,-1.4,-5.8,0.0,0.0,0.0,0.0,13.4,26.6
2021-04-04,51,3.6,9.5,-1.0,-5.4,0.7,0.7,0.0,5.0,17.7,40.7
2021-04-05,0,3.7,13.8,-5.7,-9.5,0.0,0.0,0.0,0.0,13.1,32.8
2021-04-06,1,7.1,16.7,-0.4,-5.5,0.0,0.0,0.0,0.0,13.6,29.5
2021-04-07,3,7.6,16.5,0.8,-3.7,0.0,0.0,0.0,0.0,24.0,51.1
2021-04-08,73,1.2,4.8,-3.0,-7.9,1.1,0.2,0.77,6.0,24.6,52.2
2021-04-09,3,2.9,11.5,-4.5,-8.5,0.0,0.0,0.0,0.0,19.9,40.3
2021-04-10,71,1.6,6.7,-2.8,-9.2,0.6,0.3,0.21,5.0,28.8,56.2
2021-04-11,3,-0.7,4.8,-5.1,-10.6,0.0,0.0,0.0,0.0,20.9,47.2
2021-04-12,71,-1.3,3.2,-5.6,-9.5,0.2,0.1,0.21,2.0,13.6,39.2
2021-04-13,3,0.2,7.9,-6.3,-9.9,0.0,0.0,0.0,0.0,9.6,27.0
2021-04-14,3,3.8,13.5,-5.1,-9.6,0.0,0.0,0.0,0.0,9.7,27.0
2021-04-15,0,5.7,14.9,-4.5,-8.5,0.0,0.0,0.0,0.0,13.6,34.2
2021-04-16,1,8.0,18.8,-2.2,-6.6,0.0,0.0,0.0,0.0,11.7,19.4
2021-04-17,3,10.4,20.9,-0.1,-4.9,0.0,0.0,0.0,0.0,15.5,32.8
2021-04-18,75,0.2,7.6,-6.4,-11.0,8.6,0.7,5.6,14.0,18.3,36.7
2021-04-19,3,-0.8,4.4,-6.2,-10.9,0.0,0.0,0.0,0.0,20.2,42.5
2021-04-20,3,3.3,11.4,-4.8,-8.9,0.0,0.0,0.0,0.0,13.1,25.9
2021-04-21,3,8.8,19.1,-2.8,-7.0,0.0,0.0,0.0,0.0,26.7,43.2
2021-04-22,71,0.1,8.2,-4.3,-8.8,0.7,0.2,0.84,4.0,24.1,47.5
2021-04-23,3,-1.3,3.1,-6.9,-10.9,0.0,0.0,0.0,0.0,10.1,28.8
2021-04-24,71,0.3,4.0,-4.4,-8.0,0.0,0.0,0.07,0.0,14.5,34.6
2021-04-25,73,1.2,4.9,-1.5,-4.6,4.9,0.3,3.29,15.0,12.3,31.0
2021-04-26,3,6.0,14.4,-3.0,-6.6,0.0,0.0,0.0,0.0,15.7,39.6
2021-04-27,3,7.8,15.8,0.0,-4.8,0.0,0.0,0.0,0.0,13.9,38.9
2021-04-28,3,8.7,17.8,-2.5,-6.2,0.0,0.0,0.0,0.0,22.1,44.6
2021-04-29,3,12.2,21.7,2.4,-0.4,0.0,0.0,0.0,0.0,17.7,38.5
2021-04-30,51,14.7,23.2,6.6,3.0,0.1,0.1,0.0,1.0,27.3,54.0
2021-05-01,61,7.5,13.0,2.2,-1.4,3.1,3.1,0.0,11.0,20.2,40.3
2021-05-02,51,5.3,9.5,1.1,-3.1,0.1,0.1,0.0,1.0,16.4,47.9
2021-05-03,51,6.1,12.3,-2.1,-5.5,0.5,0.5,0.0,2.0,13.1,29.9
2021-05-04,71,6.6,12.1,1.0,-2.1,7.4,7.2,0.14,8.0,15.5,31.3
2021-05-05,51,7.9,15.2,0.8,-3.0,0.1,0.1,0.0,1.0,12.7,32.0
2021-05-06,3,11.5,19.1,1.9,-2.3,0.0,0.0,0.0,0.0,24.2,52.9
2021-05-07,3,11.5,16.9,7.2,2.3,0.0,0.0,0.0,0.0,18.8,34.6
2021-05-08,71,3.4,8.2,0.8,-3.3,7.4,6.9,0.35,23.0,30.6,63.7
2021-05-09,73,2.1,4.1,0.0,-3.3,5.1,1.4,2.59,17.0,15.5,28.8
2021-05-10,3,6.3,14.2,-2.0,-5.5,0.0,0.0,0.0,0.0,9.6,26.3
2021-05-11,61,6.7,12.4,1.5,-1.3,2.9,2.9,0.0,7.0,13.8,26.3
2021-05-12,3,9.9,18.7,-0.5,-4.3,0.0,0.0,0.0,0.0,8.9,25.6
2021-05-13,51,11.9,15.6,7.7,3.9,0.5,0.5,0.0,3.0,15.3,41.8
2021-05-14,51,11.9,19.5,2.5,-0.8,0.1,0.1,0.0,1.0,8.6,19.8
2021-05-15,3,14.8,23.6,4.2,1.1,0.0,0.0,0.0,0.0,12.8,27.7
2021-05-16,3,17.2,26.3,7.6,3.8,0.0,0.0,0.0,0.0,13.0,30.2
2021-05-17,3,18.2,27.7,9.9,6.6,0.0,0.0,0.0,0.0,18.2,44.6
2021-05-18,53,11.0,15.5,4.5,-1.2,1.7,1.7,0.0,4.0,33.5,73.8
2021-05-19,51,4.8,8.9,0.4,-3.4,0.4,0.4,0.0,4.0,17.5,39.6
2021-05-20,73,1.1,3.0,-0.5,-4.6,3.7,0.3,2.52,16.0,14.9,37.4
2021-05-21,71,4.3,10.1,-0.9,-3.8,0.4,0.0,0.35,2.0,9.6,28.1
2021-05-22,3,7.3,13.2,-0.2,-3.4,0.0,0.0,0.0,0.0,16.6,37.4
2021-05-23,61,5.2,11.0,0.9,-2.1,9.0,9.0,0.0,8.0,15.4,39.6
2021-05-24,61,6.5,9.8,2.1,-0.6,13.4,13.4,0.0,19.0,27.2,61.6
2021-05-25,61,8.9,12.1,6.2,3.4,5.5,5.5,0.0,13.0,17.3,39.2
2021-05-26,61,11.4,19.3,5.4,2.1,1.7,1.7,0.0,2.0,18.9,40.3
2021-05-27,51,14.5,21.6,6.3,3.4,0.2,0.2,0.0,1.0,24.6,53.6
2021-05-28,53,11.4,16.5,6.0,2.4,1.0,1.0,0.0,2.0,22.3,52.2
2021-05-29,3,12.5,19.2,4.6,0.3,0.0,0.0,0.0,0.0,13.9,27.4
2021-05-30,3,14.8,23.7,4.7,0.7,0.0,0.0,0.0,0.0,11.5,25.9
2021-05-31,3,18.0,25.8,9.3,5.9,0.0,0.0,0.0,0.0,11.8,26.6
2021-06-01,3,20.0,28.1,10.7,8.2,0.0,0.0,0.0,0.0,10.8,23.8
2021-06-02,0,22.4,31.4,12.2,9.6,0.0,0.0,0.0,0.0,12.3,26.6
2021-06-03,51,23.3,32.0,13.1,11.1,0.4,0.4,0.0,2.0,17.2,43.6
2021-06-04,51,20.5,28.6,12.7,10.6,0.8,0.8,0.0,5.0,20.6,41.0
2021-06-05,63,13.4,17.4,7.4,5.3,7.9,7.9,0.0,7.0,22.0,50.0
2021-06-06,61,10.5,14.6,7.1,4.3,2.0,2.0,0.0,5.0,13.5,31.0
2021-06-07,51,9.2,14.1,4.3,1.7,1.8,1.8,0.0,6.0,15.2,44.6
2021-06-08,3,8.8,13.6,2.8,0.4,0.0,0.0,0.0,0.0,15.5,33.5
2021-06-09,61,10.1,14.1,5.0,2.3,3.3,3.3,0.0,4.0,15.9,34.9
2021-06-10,55,9.9,12.0,6.3,4.3,8.7,8.7,0.0,17.0,13.8,32.4
2021-06-11,3,12.1,18.4,5.0,1.2,0.0,0.0,0.0,0.0,16.0,32.4
2021-06-12,3,13.6,21.5,4.9,1.9,0.0,0.0,0.0,0.0,17.0,35.6
2021-06-13,51,17.9,29.5,5.7,3.0,0.1,0.1,0.0,1.0,16.0,43.9
2021-06-14,3,22.1,31.7,12.7,11.6,0.0,0.0,0.0,0.0,13.8,33.1
2021-06-15,51,19.7,26.4,13.5,10.2,0.6,0.6,0.0,3.0,20.7,51.5
2021-06-16,55,16.2,21.8,8.3,6.5,2.0,2.0,0.0,3.0,25.2,52.2
2021-06-17,51,16.0,23.2,7.2,3.4,0.2,0.2,0.0,1.0,18.8,45.4
2021-06-18,3,16.0,24.2,5.3,2.9,0.0,0.0,0.0,0.0,14.8,33.8
2021-06-19,53,13.4,15.7,11.0,8.3,3.1,3.1,0.0,12.0,16.2,36.7
2021-06-20,51,15.4,21.9,8.7,6.0,0.9,0.9,0.0,4.0,15.2,37.4
2021-06-21,3,18.3,28.3,6.3,4.2,0.0,0.0,0.0,0.0,9.5,19.8
2021-06-22,2,22.4,31.1,11.4,9.0,0.0,0.0,0.0,0.0,16.2,39.6
2021-06-23,51,18.4,22.9,13.3,10.9,0.5,0.5,0.0,2.0,20.6,38.9
2021-06-24,63,14.9,19.4,11.7,10.9,10.3,10.3,0.0,12.0,10.7,30.2
2021-06-25,3,19.0,27.3,10.0,8.6,0.0,0.0,0.0,0.0,16.9,41.4
2021-06-26,2,23.7,31.3,15.2,13.9,0.0,0.0,0.0,0.0,15.1,40.7
2021-06-27,1,23.9,30.9,15.4,15.5,0.0,0.0,0.0,0.0,11.2,24.1
2021-06-28,3,25.9,35.9,15.4,14.2,0.0,0.0,0.0,0.0,13.4,34.9
2021-06-29,3,27.7,37.3,15.9,16.1,0.0,0.0,0.0,0.0,17.7,32.4
2021-06-30,2,27.4,36.6,15.7,14.3,0.0,0.0,0.0,0.0,21.1,46.8
2021-07-01,2,27.4,36.7,16.5,14.0,0.0,0.0,0.0,0.0,21.3,48.6
2021-07-02,61,23.5,31.4,15.2,16.1,6.2,6.2,0.0,6.0,14.0,41.0
2021-07-03,61,20.4,27.7,13.6,13.1,2.5,2.5,0.0,4.0,11.7,30.6
2021-07-04,63,15.4,18.9,13.0,13.0,35.2,35.2,0.0,24.0,13.1,41.0
2021-07-05,55,14.4,17.3,12.4,11.8,6.0,6.0,0.0,15.0,11.6,26.6
2021-07-06,55,17.8,23.3,13.0,12.3,4.3,4.3,0.0,8.0,13.4,27.7
2021-07-07,63,18.8,25.4,11.7,11.2,9.1,9.1,0.0,4.0,11.0,26.3
2021-07-08,63,18.5,25.3,12.0,11.2,7.6,7.6,0.0,10.0,12.2,28.1
2021-07-09,2,20.0,27.5,11.0,10.4,0.0,0.0,0.0,0.0,8.3,19.4
2021-07-10,1,22.0,31.1,12.6,11.5,0.0,0.0,0.0,0.0,17.6,29.2
2021-07-11,61,17.8,23.5,13.9,12.9,5.8,5.8,0.0,7.0,15.9,30.2
2021-07-12,2,18.5,26.0,9.7,9.1,0.0,0.0,0.0,0.0,8.2,30.6
2021-07-13,2,19.8,27.0,11.7,11.6,0.0,0.0,0.0,0.0,12.9,31.3
2021-07-14,51,21.3,31.3,11.9,10.6,0.2,0.2,0.0,1.0,11.3,23.4
2021-07-15,53,21.1,29.3,12.8,11.5,0.6,0.6,0.0,1.0,14.4,32.4
2021-07-16,3,20.2,26.5,14.5,13.1,0.0,0.0,0.0,0.0,22.1,43.9
2021-07-17,3,17.4,24.7,10.6,8.6,0.0,0.0,0.0,0.0,15.2,34.9
2021-07-18,3,15.7,20.8,12.5,12.2,0.0,0.0,0.0,0.0,13.3,33.1
2021-07-19,51,17.2,23.7,11.3,10.7,0.2,0.2,0.0,2.0,16.0,34.6
2021-07-20,51,18.0,23.1,14.6,15.3,1.8,1.8,0.0,9.0,13.3,31.3
2021-07-21,51,19.7,27.4,14.3,14.3,0.6,0.6,0.0,3.0,21.9,49.7
2021-07-22,3,16.8,24.8,9.0,6.8,0.0,0.0,0.0,0.0,21.2,49.0
2021-07-23,3,17.7,26.5,8.2,4.9,0.0,0.0,0.0,0.0,18.9,39.2
2021-07-24,3,18.9,29.0,7.5,4.9,0.0,0.0,0.0,0.0,11.9,24.5
2021-07-25,1,19.1,27.6,9.5,8.1,0.0,0.0,0.0,0.0,13.8,31.0
