year,comm_code,comm_name,service_name,n
2025,MAN,MANCHESTER,WATS - Water Quality,4
2025,MAN,MANCHESTER,WRS - Cart Management,7
2025,MAN,MANCHESTER,WRS - Commercial Collection Services,28
2025,MAN,MANCHESTER,WRS - Debris in Backlane,6
2025,MAN,MANCHESTER,WRS - Employee - Complaint Compliment,1
2025,MAN,MANCHESTER,WRS - Landfill - Clean Fill,1
2025,MAN,MANCHESTER,WRS - New Service - Carts,1
2025,MAN,MANCHESTER,WRS - Programs,1
2025,MAN,MANCHESTER,WRS - Recycling - Blue Cart,10
2025,MCI,MCCALL,311 Contact Us,4
2025,MCI,MCCALL,After Hours Transit - General Concerns,1
2025,MCI,MCCALL,AS - Animal at Large,2
2025,MCI,MCCALL,AS - Animal Bite,1
2025,MCI,MCCALL,AS - Animal Noise,1
2025,MCI,MCCALL,AS - Pick Up Stray,1
2025,MCI,MCCALL,AS - Rat Sighting,1
2025,MCI,MCCALL,AT - Assessed Value,3
2025,MCI,MCCALL,AT - Assessment General Inquiry,3
2025,MCI,MCCALL,AT - BTIPP Agreement Request,1
2025,MCI,MCCALL,AT - Property Tax Account Inquiry,15
2025,MCI,MCCALL,AT - Tax Account Maintenance,1
2025,MCI,MCCALL,Business Safety - Business Licence Concern - RMS,6
2025,MCI,MCCALL,Bylaw - Long Grass - Weeds Infraction,4
2025,MCI,MCCALL,Bylaw - Material on Public Property,6
2025,MCI,MCCALL,Bylaw - Public Relations,1
2025,MCI,MCCALL,Bylaw - Snow and Ice on Sidewalk,1
2025,MCI,MCCALL,Bylaw - Waste and Recycling Infractions,3
2025,MCI,MCCALL,CFD - Business Licence Inspection - FHB,75
2025,MCI,MCCALL,CFD - Fire Code and General Inquiries - FHB,9
2025,MCI,MCCALL,CFD - Fire Code Hazard Complaint - FHB,3
2025,MCI,MCCALL,CFD - Fireworks Pyro Open Flame Blasting Inspection - FHB,2
2025,MCI,MCCALL,CFD - Incident Report Request,2
2025,MCI,MCCALL,CFD - Land Search - Property Search,2
2025,MCI,MCCALL,CFD - Life Safety Systems Inspection - FHB,3
2025,MCI,MCCALL,CFD - Provincial Licence Inspection - FHB,1
2025,MCI,MCCALL,CFD - Special Events Inspection - FHB,1
2025,MCI,MCCALL,Corporate - Encampment Concerns,57
2025,MCI,MCCALL,Corporate - Graffiti Concerns,5
2025,MCI,MCCALL,CPBS - Bridge - Tunnel - Underpass Concern,2
2025,MCI,MCCALL,CT AC - Trip Feedback - Care Calgary,4
2025,MCI,MCCALL,CT AC - Trip Feedback - Checker Taxi,2
2025,MCI,MCCALL,CT AC - Trip Feedback - CTA,2
2025,MCI,MCCALL,CT AC - Trip Feedback - Southland,2
2025,MCI,MCCALL,CT - Advertising and Communications,1
2025,MCI,MCCALL,CT - Bus Route or Bus Schedule,5
2025,MCI,MCCALL,CT - Bus Stops,1
2025,MCI,MCCALL,CT - Projects,1
2025,MCI,MCCALL,DBBS - Code Inquiry,2
2025,MCI,MCCALL,DBBS Concern - Building Without a Permit,2
2025,MCI,MCCALL,DBBS Concern - Heating and Ventilation,1
2025,MCI,MCCALL,DBBS - Planning and Development - After Hours SR,1
2025,MCI,MCCALL,DBBS - RIM - Property Research,10
2025,MCI,MCCALL,Finance - Corporate Billing and eBill Inquiry,2
2025,MCI,MCCALL,Finance - Credit and Collection Inquiries,3
2025,MCI,MCCALL,Fleet - Employee Complaint - Compliment,1
2025,MCI,MCCALL,Law - Risk Management and Claims,3
2025,MCI,MCCALL,Parks - Development - Tree Concern - GIS,1
2025,MCI,MCCALL,Parks - Employee Complaint - Compliment,1
2025,MCI,MCCALL,Parks - Garbage - GIS,33
2025,MCI,MCCALL,Parks - General Concerns,1
2025,MCI,MCCALL,Parks - Irrigation Maintenance - GIS,2
2025,MCI,MCCALL,Parks - Maintenance - GIS,2
2025,MCI,MCCALL,Parks - Natural Area Maintenance - GIS,2
2025,MCI,MCCALL,Parks - Roadside Greens - GIS,4
2025,MCI,MCCALL,Parks - Tree Concern - GIS,11
2025,MCI,MCCALL,Parks - Weed Control Issues - GIS,1
2025,MCI,MCCALL,Parks - Wildlife Management,1
2025,MCI,MCCALL,Parks - Wildlife Sightings,4
2025,MCI,MCCALL,Roads - Dead Animal Pick-Up,6
2025,MCI,MCCALL,Roads - Debris on Street/Sidewalk/Boulevard,9
2025,MCI,MCCALL,Roads - Detour Inquiry,1
2025,MCI,MCCALL,Roads - Employee Complaint - Compliment,2
2025,MCI,MCCALL,Roads - Fence - Noise Barrier - Retaining Wall Repair,3
2025,MCI,MCCALL,"Roads - New Signal, Left Turn or Pedestrian Light Request",1
2025,MCI,MCCALL,"Roads - NEW Signal, Left Turn or Pedestrian Light Request",2
2025,MCI,MCCALL,Roads - Pathway Concerns,2
2025,MCI,MCCALL,Roads - Pathway Snow and Ice Concerns,2
2025,MCI,MCCALL,Roads - Pothole Maintenance,21
2025,MCI,MCCALL,Roads - Repaving Candidate Street and Inquiries,1
2025,MCI,MCCALL,Roads - Roadway Maintenance,1
2025,MCI,MCCALL,Roads - Signs - Missing - Damaged,9
2025,MCI,MCCALL,Roads - Signs - Parking,1
2025,MCI,MCCALL,Roads - Signs - Traffic and Roadmarking,5
2025,MCI,MCCALL,Roads - Snow and Ice Control,1
2025,MCI,MCCALL,Roads - Streetlight Damage,1
2025,MCI,MCCALL,Roads - Temporary Sign Removal,4
2025,MCI,MCCALL,Roads - Traffic Operational Improvement Suggestions,2
2025,MCI,MCCALL,Roads - Traffic or Pedestrian Light Repair,25
2025,MCI,MCCALL,Roads - Traffic Signal Operation Report - Intersection Plan,1
2025,MCI,MCCALL,Roads - Traffic Signal Timing Inquiry,31
2025,MCI,MCCALL,RSP - Subsidized Programs - Fair Entry,2
2025,MCI,MCCALL,UD - Corrosion - Digging Close to Critical Main,1
2025,MCI,MCCALL,VFH - Taxi/Limousine/TNC (Ride Sharing) Concern - RMS,3
2025,MCI,MCCALL,WATS - Catch Basin Concerns,2
2025,MCI,MCCALL,WATS - Construction Inquiry - MAX,1
2025,MCI,MCCALL,WATS - Cross Connection Inquiries,9
2025,MCI,MCCALL,WATS - Emergency Water Temporary Off,1
2025,MCI,MCCALL,WATS - Fire Hydrant,4
2025,MCI,MCCALL,WATS - Hydrant Connection Unit - HCU Inspections,5
2025,MCI,MCCALL,WATS - Industrial Monitoring Inquiry,2
2025,MCI,MCCALL,WATS - Manhole Concerns,1
2025,MCI,MCCALL,WATS - Property Rehab,1
2025,MCI,MCCALL,WATS - Sewer Maintenance,1
2025,MCI,MCCALL,WATS - Spills Entering Storm System,2
2025,MCI,MCCALL,WATS - Urgent Water Reconnect,1
2025,MCI,MCCALL,WATS - Water Billing Concerns,1
2025,MCI,MCCALL,WATS - Water Equipment Pickup - MAX,1
2025,MCI,MCCALL,WATS - Water Main Break or Leak,7
2025,MCI,MCCALL,WATS - Water Meter Installation Request,3
2025,MCI,MCCALL,WATS - Water Meter Issues,3
2025,MCI,MCCALL,WATS - Water Off-On Appointment,1
2025,MCI,MCCALL,WATS - Water Outage,3
2025,MCI,MCCALL,WATS - Water Quality,1
2025,MCI,MCCALL,WRS - Commercial Collection Services,31
2025,MCI,MCCALL,WRS - Programs,1
2025,MCK,MCKENZIE LAKE,311 Contact Us,48
2025,MCK,MCKENZIE LAKE,ACPL - Animal Licence - Inquiries,13
2025,MCK,MCKENZIE LAKE,ACPL - Lost and Found Animal,11
2025,MCK,MCKENZIE LAKE,After Hours Transit - General Concerns,3
2025,MCK,MCKENZIE LAKE,AS - Animal at Large,19
2025,MCK,MCKENZIE LAKE,AS - Animal Bite,3
2025,MCK,MCKENZIE LAKE,AS - Animal Chase - Threat,2
2025,MCK,MCKENZIE LAKE,AS - Animal Damaging Pet or Property,3
2025,MCK,MCKENZIE LAKE,AS - Animal Injured,1
2025,MCK,MCKENZIE LAKE,AS - Animal Noise,48
2025,MCK,MCKENZIE LAKE,AS - Animal Tethered -Tied,2
2025,MCK,MCKENZIE LAKE,AS - Excess Pet Permit,1
2025,MCK,MCKENZIE LAKE,AS - Livestock and Bird(s) in the City,2
2025,MCK,MCKENZIE LAKE,AS - Pick Up Stray,9
2025,MCK,MCKENZIE LAKE,AS - Urban Livestock Licenses and Permits,2
2025,MCK,MCKENZIE LAKE,AT - Assessed Value,18
2025,MCK,MCKENZIE LAKE,AT - Assessment General Inquiry,4
2025,MCK,MCKENZIE LAKE,AT - Assessment General Inquiry - After Hours and Overflow,2
2025,MCK,MCKENZIE LAKE,AT - ONLINE Property Tax Document Request,11
2025,MCK,MCKENZIE LAKE,AT - ONLINE TIPP Agreement Request,1
2025,MCK,MCKENZIE LAKE,AT - ONLINE TIPP Information Request,8
2025,MCK,MCKENZIE LAKE,AT - Property Details,3
2025,MCK,MCKENZIE LAKE,AT - Property Tax Account Inquiry,144
2025,MCK,MCKENZIE LAKE,AT - (PTAP) Property Tax Assistance Program Inquiry,1
2025,MCK,MCKENZIE LAKE,AT - School Support Notice Document Request,3
2025,MCK,MCKENZIE LAKE,AT - Tax Account Maintenance,8
2025,MCK,MCKENZIE LAKE,AT - TIPP Agreement Request,12
2025,MCK,MCKENZIE LAKE,Business Safety - Business Licence Concern - RMS,8
2025,MCK,MCKENZIE LAKE,Bylaw - Disturbance and Behavioural Concerns,12
2025,MCK,MCKENZIE LAKE,Bylaw - Invoice Appeal,1
2025,MCK,MCKENZIE LAKE,Bylaw - Long Grass - Weeds Infraction,76
2025,MCK,MCKENZIE LAKE,Bylaw - Material on Public Property,41
2025,MCK,MCKENZIE LAKE,Bylaw - Noise Concerns,27
2025,MCK,MCKENZIE LAKE,Bylaw - Property Maintenance Concerns,16
2025,MCK,MCKENZIE LAKE,Bylaw - Snow and Ice on Sidewalk,41
2025,MCK,MCKENZIE LAKE,Bylaw - Spills Concerns,3
2025,MCK,MCKENZIE LAKE,Bylaw - Tree - Shrub Infraction,40
2025,MCK,MCKENZIE LAKE,Bylaw - Vandalism and Property Damage Concerns,2
2025,MCK,MCKENZIE LAKE,Bylaw - Vehicle Concerns,17
2025,MCK,MCKENZIE LAKE,Bylaw - Waste and Recycling Infractions,8
2025,MCK,MCKENZIE LAKE,Bylaw - Water Misuse / Wasting Concern,2
2025,MCK,MCKENZIE LAKE,Bylaw - Water Services Request,1
2025,MCK,MCKENZIE LAKE,Calgary Housing - General Inquiry,1
2025,MCK,MCKENZIE LAKE,CE - Environmental Inquiries,2
2025,MCK,MCKENZIE LAKE,CFD - Business Licence Inspection - FHB,4
2025,MCK,MCKENZIE LAKE,CFD - Fire Code and General Inquiries - FHB,8
2025,MCK,MCKENZIE LAKE,CFD - Fire Code Hazard Complaint - FHB,2
2025,MCK,MCKENZIE LAKE,CFD - Fire Safety Presentation,1
2025,MCK,MCKENZIE LAKE,CFD - Invoice Inquiry,1
2025,MCK,MCKENZIE LAKE,CFD - Provincial Licence Inspection - FHB,3
2025,MCK,MCKENZIE LAKE,CFD - Smoke Alarm Inquiries - Asst. for Seniors/Disabled,1
2025,MCK,MCKENZIE LAKE,CFD - Smoke Alarm Inquiries & Asst. for Seniors/Disabled,4
2025,MCK,MCKENZIE LAKE,City Clerks - Municipal Election Question,3
2025,MCK,MCKENZIE LAKE,Community Safety - Employee Complaint - Compliment,2
2025,MCK,MCKENZIE LAKE,Community Safety - Information Request,23
2025,MCK,MCKENZIE LAKE,Community Safety - Publications Request,1
2025,MCK,MCKENZIE LAKE,Corporate - Encampment Concerns,1
2025,MCK,MCKENZIE LAKE,Corporate - Graffiti Concerns,46
2025,MCK,MCKENZIE LAKE,CPA - Employee Complaint - Compliment,1
2025,MCK,MCKENZIE LAKE,CT AC - Trip Feedback - Care Calgary,3
2025,MCK,MCKENZIE LAKE,CT AC - Trip Feedback - Checker Taxi,1
2025,MCK,MCKENZIE LAKE,CT AC - Trip Feedback - CTA,1
2025,MCK,MCKENZIE LAKE,CT AC - Trip Feedback - Southland,2
2025,MCK,MCKENZIE LAKE,CT - Advertising and Communications,1
2025,MCK,MCKENZIE LAKE,CT - Bus Route or Bus Schedule,13
2025,MCK,MCKENZIE LAKE,CT - Bus Stops,14
2025,MCK,MCKENZIE LAKE,CT - Transit Pass Programs,8
2025,MCK,MCKENZIE LAKE,DBBS - Building Construction Concerns and Inquiries,4
2025,MCK,MCKENZIE LAKE,DBBS - Code Inquiry,8
2025,MCK,MCKENZIE LAKE,DBBS Concern - Building Without a Permit,5
2025,MCK,MCKENZIE LAKE,DBBS Concern - Electrical,1
2025,MCK,MCKENZIE LAKE,DBBS Concern - Heating and Ventilation,1
2025,MCK,MCKENZIE LAKE,DBBS Concern - Plumbing and Gas,1
2025,MCK,MCKENZIE LAKE,DBBS - Planning and Development - After Hours SR,4
2025,MCK,MCKENZIE LAKE,DBBS - RIM - Property Research,43
2025,MCK,MCKENZIE LAKE,Finance - Accounts Payable,1
2025,MCK,MCKENZIE LAKE,Finance - Credit and Collection Inquiries,4
2025,MCK,MCKENZIE LAKE,Law - Risk Management and Claims,8
2025,MCK,MCKENZIE LAKE,Parks - Branching Out Tree Program,7
2025,MCK,MCKENZIE LAKE,Parks - Development - Tree Concern - GIS,2
2025,MCK,MCKENZIE LAKE,Parks - Employee Complaint - Compliment,3
2025,MCK,MCKENZIE LAKE,Parks - Garbage - GIS,31
2025,MCK,MCKENZIE LAKE,Parks - General Concerns,3
2025,MCK,MCKENZIE LAKE,Parks - Infrastructure - GIS,13
2025,MCK,MCKENZIE LAKE,Parks - Irrigation Line Location Request - GIS,1
2025,MCK,MCKENZIE LAKE,Parks - Irrigation Maintenance - GIS,7
2025,MCK,MCKENZIE LAKE,Parks - Lighting Concern - GIS,1
2025,MCK,MCKENZIE LAKE,Parks - Maintenance - GIS,38
2025,MCK,MCKENZIE LAKE,Parks - Mowing Request - GIS,41
2025,MCK,MCKENZIE LAKE,Parks - Natural Area Maintenance - GIS,5
2025,MCK,MCKENZIE LAKE,Parks - Pest Concerns - GIS,4
2025,MCK,MCKENZIE LAKE,Parks - Planning Inquiries,1
2025,MCK,MCKENZIE LAKE,Parks - Roadside Greens - GIS,10
2025,MCK,MCKENZIE LAKE,Parks - Snow and Ice Concerns - GIS,8
2025,MCK,MCKENZIE LAKE,Parks - Tree Concern - GIS,201
2025,MCK,MCKENZIE LAKE,Parks - Weed Control Issues - GIS,11
2025,MCK,MCKENZIE LAKE,Parks - Wildlife Management,9
2025,MCK,MCKENZIE LAKE,Parks - Wildlife Sightings,28
2025,MCK,MCKENZIE LAKE,Partnerships - Community Association Inquiries,3
2025,MCK,MCKENZIE LAKE,PD - Noise Barrier Wall,1
2025,MCK,MCKENZIE LAKE,PSD - Local Improvement Inquiry,2
2025,MCK,MCKENZIE LAKE,REDS - Encroachment Agreements on City Land,1
2025,MCK,MCKENZIE LAKE,Roads - Backlane Maintenance,20
2025,MCK,MCKENZIE LAKE,Roads - Dead Animal Pick-Up,32
2025,MCK,MCKENZIE LAKE,Roads - Debris on Street/Sidewalk/Boulevard,29
2025,MCK,MCKENZIE LAKE,Roads - Detour Inquiry,4
2025,MCK,MCKENZIE LAKE,Roads - Detour Urgent (Safety) Concerns,4
2025,MCK,MCKENZIE LAKE,Roads - Employee Complaint - Compliment,3
2025,MCK,MCKENZIE LAKE,Roads - Feedback - Community Traffic Safety Projects,1
2025,MCK,MCKENZIE LAKE,Roads - Fence - Noise Barrier - Retaining Wall Repair,6
2025,MCK,MCKENZIE LAKE,"Roads - NEW Signal, Left Turn or Pedestrian Light Request",5
2025,MCK,MCKENZIE LAKE,Roads - Pathway Concerns,24
2025,MCK,MCKENZIE LAKE,Roads - Pathway Snow and Ice Concerns,26
2025,MCK,MCKENZIE LAKE,Roads - Pavement Markings - Missing or Faded,2
2025,MCK,MCKENZIE LAKE,Roads - Permits - Requests and Inquiries,1
2025,MCK,MCKENZIE LAKE,Roads - Pothole Maintenance,41
2025,MCK,MCKENZIE LAKE,Roads - Repaving Candidate Street and Inquiries,2
2025,MCK,MCKENZIE LAKE,Roads - Roadway Maintenance,17
2025,MCK,MCKENZIE LAKE,Roads - Safety and Education,7
2025,MCK,MCKENZIE LAKE,Roads - Shared E-Bike,1
2025,MCK,MCKENZIE LAKE,Roads - Sidewalk - Curb and Gutter Repair,66
2025,MCK,MCKENZIE LAKE,Roads - Signs - Missing - Damaged,19
2025,MCK,MCKENZIE LAKE,Roads - Signs - Parking,11
2025,MCK,MCKENZIE LAKE,Roads - Signs - Traffic and Roadmarking,11
2025,MCK,MCKENZIE LAKE,Roads - Snow and Ice Control,41
2025,MCK,MCKENZIE LAKE,Roads - Street Cleaning Annual Program,21
2025,MCK,MCKENZIE LAKE,Roads - Streetlight Damage,4
2025,MCK,MCKENZIE LAKE,Roads - Streetlight - General Inquiry,6
2025,MCK,MCKENZIE LAKE,Roads - Streetlight Maintenance,56
2025,MCK,MCKENZIE LAKE,Roads - Street Paving Program,3
2025,MCK,MCKENZIE LAKE,Roads - Temporary Sign Removal,77
2025,MCK,MCKENZIE LAKE,Roads - Traffic or Pedestrian Light Repair,2
2025,MCK,MCKENZIE LAKE,Roads - Traffic Signal Timing Inquiry,6
2025,MCK,MCKENZIE LAKE,RSP - Home Services for Seniors Inquiry,2
2025,MCK,MCKENZIE LAKE,RSP - Senior Services Home Maintenance Inquiry,1
2025,MCK,MCKENZIE LAKE,RSP - Snow Angels Campaign,1
2025,MCK,MCKENZIE LAKE,RSP - Subsidized Programs - Fair Entry,30
2025,MCK,MCKENZIE LAKE,UD - Corrosion - Digging Close to Critical Main,1
2025,MCK,MCKENZIE LAKE,UEP - Odour Inquiries,17
2025,MCK,MCKENZIE LAKE,WATS - Basement Seepage,9
2025,MCK,MCKENZIE LAKE,WATS - Catch Basin Concerns,23
2025,MCK,MCKENZIE LAKE,WATS - Construction Inquiry,1
2025,MCK,MCKENZIE LAKE,WATS - Construction Inquiry - MAX,17
2025,MCK,MCKENZIE LAKE,WATS - Cross Connection Inquiries,5
2025,MCK,MCKENZIE LAKE,WATS - Drainage Bylaw,5
2025,MCK,MCKENZIE LAKE,WATS - Drainage Concerns,4
2025,MCK,MCKENZIE LAKE,WATS - Emergency Water Temporary Off,12
2025,MCK,MCKENZIE LAKE,WATS - Fire Hydrant,1
2025,MCK,MCKENZIE LAKE,WATS - Manhole Concerns,5
2025,MCK,MCKENZIE LAKE,WATS - Property Rehab,6
2025,MCK,MCKENZIE LAKE,WATS - Service and Main Valve Issues,50
2025,MCK,MCKENZIE LAKE,WATS - Sewage Back-up,18
2025,MCK,MCKENZIE LAKE,WATS - Sewer Maintenance,9
2025,MCK,MCKENZIE LAKE,WATS - Spills Entering Storm System,7
2025,MCK,MCKENZIE LAKE,WATS - Temporary Water Line Issues,1
2025,MCK,MCKENZIE LAKE,WATS - Urgent Water Reconnect,10
2025,MCK,MCKENZIE LAKE,WATS - Water Billing Concerns,2
2025,MCK,MCKENZIE LAKE,WATS - Water Equipment Pickup,1
2025,MCK,MCKENZIE LAKE,WATS - Water Equipment Pickup - MAX,4
2025,MCK,MCKENZIE LAKE,WATS - Water Main Break or Leak,22
2025,MCK,MCKENZIE LAKE,WATS - Water Meter Installation Request,4
2025,MCK,MCKENZIE LAKE,WATS - Water Meter Issues,63
2025,MCK,MCKENZIE LAKE,WATS - Water Off-On Appointment,2
2025,MCK,MCKENZIE LAKE,WATS - Water Outage,7
2025,MCK,MCKENZIE LAKE,WATS - Water Pressure Issues,22
2025,MCK,MCKENZIE LAKE,WATS - Water Quality,5
2025,MCK,MCKENZIE LAKE,WATS - Water Wagon Issues,8
2025,MCK,MCKENZIE LAKE,WRS - Brochures,3
2025,MCK,MCKENZIE LAKE,WRS - Cart Management,218
2025,MCK,MCKENZIE LAKE,WRS - Collection Schedule Inquiry,2
2025,MCK,MCKENZIE LAKE,WRS - Commercial Collection Services,15
2025,MCK,MCKENZIE LAKE,WRS - Compost - Green Cart,243
2025,MCK,MCKENZIE LAKE,WRS - Debris in Backlane,15
2025,MCK,MCKENZIE LAKE,WRS - Employee - Complaint Compliment,12
2025,MCK,MCKENZIE LAKE,WRS - New Service - Carts,1
2025,MCK,MCKENZIE LAKE,WRS - Programs,16
2025,MCK,MCKENZIE LAKE,WRS - Recycling - Blue Cart,135
2025,MCK,MCKENZIE LAKE,WRS - Waste - Residential,97
2025,MCT,MCKENZIE TOWNE,311 Contact Us,49
2025,MCT,MCKENZIE TOWNE,ACPL - Animal Licence - Inquiries,21
2025,MCT,MCKENZIE TOWNE,ACPL - Lost and Found Animal,7
2025,MCT,MCKENZIE TOWNE,After Hours Transit - General Concerns,9
2025,MCT,MCKENZIE TOWNE,AS - Animal at Large,30
2025,MCT,MCKENZIE TOWNE,AS - Animal Bite,3
2025,MCT,MCKENZIE TOWNE,AS - Animal Chase - Threat,1
2025,MCT,MCKENZIE TOWNE,AS - Animal Damaging Pet or Property,2
2025,MCT,MCKENZIE TOWNE,AS - Animal Injured,1
2025,MCT,MCKENZIE TOWNE,AS - Animal Noise,51
2025,MCT,MCKENZIE TOWNE,AS - Dog Defecation,8
2025,MCT,MCKENZIE TOWNE,AS - Excess Pet Concern,1
2025,MCT,MCKENZIE TOWNE,AS - Livestock and Bird(s) in the City,1
2025,MCT,MCKENZIE TOWNE,AS - Pick Up Stray,13
2025,MCT,MCKENZIE TOWNE,AS - Rat Sighting,1
2025,MCT,MCKENZIE TOWNE,AS - Urban Livestock Licenses and Permits,1
2025,MCT,MCKENZIE TOWNE,AT - Assessed Value,10
2025,MCT,MCKENZIE TOWNE,AT - Assessment General Inquiry,8
2025,MCT,MCKENZIE TOWNE,AT - Assessment General Inquiry - After Hours and Overflow,4
2025,MCT,MCKENZIE TOWNE,AT - ONLINE Property Tax Document Request,19
2025,MCT,MCKENZIE TOWNE,AT - ONLINE TIPP Agreement Request,2
2025,MCT,MCKENZIE TOWNE,AT - ONLINE TIPP Information Request,25
2025,MCT,MCKENZIE TOWNE,AT - Property Details,4
2025,MCT,MCKENZIE TOWNE,AT - Property Tax Account Inquiry,315
2025,MCT,MCKENZIE TOWNE,AT - (PTAP) Property Tax Assistance Program Inquiry,6
2025,MCT,MCKENZIE TOWNE,AT - Tax Account Maintenance,12
2025,MCT,MCKENZIE TOWNE,AT - TIPP Agreement Request,17
2025,MCT,MCKENZIE TOWNE,Business Safety - Business Licence Concern - RMS,10
2025,MCT,MCKENZIE TOWNE,Bylaw - Disturbance and Behavioural Concerns,18
2025,MCT,MCKENZIE TOWNE,Bylaw - Invoice Appeal,1
2025,MCT,MCKENZIE TOWNE,Bylaw - Long Grass - Weeds Infraction,103
2025,MCT,MCKENZIE TOWNE,Bylaw - Material on Public Property,50
2025,MCT,MCKENZIE TOWNE,Bylaw - Noise Concerns,60
2025,MCT,MCKENZIE TOWNE,Bylaw - Permit - Noise Exemption,3
2025,MCT,MCKENZIE TOWNE,Bylaw - Property Maintenance Concerns,11
2025,MCT,MCKENZIE TOWNE,Bylaw - Snow and Ice on Sidewalk,85
2025,MCT,MCKENZIE TOWNE,Bylaw - Spills Concerns,1
2025,MCT,MCKENZIE TOWNE,Bylaw - Tree - Shrub Infraction,19
2025,MCT,MCKENZIE TOWNE,Bylaw - Vandalism and Property Damage Concerns,1
2025,MCT,MCKENZIE TOWNE,Bylaw - Vehicle Concerns,3
2025,MCT,MCKENZIE TOWNE,Bylaw - Waste and Recycling Infractions,14
2025,MCT,MCKENZIE TOWNE,Bylaw - Water Misuse / Wasting Concern,2
2025,MCT,MCKENZIE TOWNE,CFD - 100th Birthday Surprise,1
2025,MCT,MCKENZIE TOWNE,CFD - Business Licence Inspection - FHB,18
2025,MCT,MCKENZIE TOWNE,CFD - Community Safety Inquiries,1
2025,MCT,MCKENZIE TOWNE,CFD - Fire Code and General Inquiries - FHB,8
2025,MCT,MCKENZIE TOWNE,CFD - Fire Code Hazard Complaint - FHB,6
2025,MCT,MCKENZIE TOWNE,CFD - Fire Safety Plan Review - FHB,2
2025,MCT,MCKENZIE TOWNE,CFD - Fire Safety Presentation,1
2025,MCT,MCKENZIE TOWNE,CFD - Fire Truck Booking,2
2025,MCT,MCKENZIE TOWNE,CFD - Incident Report Request,3
2025,MCT,MCKENZIE TOWNE,CFD - Life Safety Systems Inspection - FHB,6
2025,MCT,MCKENZIE TOWNE,CFD - Lockbox Programming or Billing Concern,2
2025,MCT,MCKENZIE TOWNE,CFD - Mobile Food Concession Inspection - FHB,4
2025,MCT,MCKENZIE TOWNE,CFD - Provincial Licence Inspection - FHB,12
2025,MCT,MCKENZIE TOWNE,CFD - Public Affairs Inquiries,1
2025,MCT,MCKENZIE TOWNE,CFD - Smoke Alarm Inquiries - Asst. for Seniors/Disabled,1
2025,MCT,MCKENZIE TOWNE,CFD - Smoke Alarm Inquiries & Asst. for Seniors/Disabled,4
2025,MCT,MCKENZIE TOWNE,CFD - Special Events Inspection - FHB,2
2025,MCT,MCKENZIE TOWNE,City Clerks - Municipal Election Question,2
2025,MCT,MCKENZIE TOWNE,Community Safety - Information Request,18
2025,MCT,MCKENZIE TOWNE,Community Safety - Publications Request,1
2025,MCT,MCKENZIE TOWNE,Corporate - Encampment Concerns,9
2025,MCT,MCKENZIE TOWNE,Corporate - Graffiti Concerns,106
2025,MCT,MCKENZIE TOWNE,CT AC - Trip Feedback - Care Calgary,2
2025,MCT,MCKENZIE TOWNE,CT AC - Trip Feedback - Checker Taxi,6
2025,MCT,MCKENZIE TOWNE,CT AC - Trip Feedback - CTA,9
2025,MCT,MCKENZIE TOWNE,CT AC - Trip Feedback - Southland,2
2025,MCT,MCKENZIE TOWNE,CT - Advertising and Communications,2
2025,MCT,MCKENZIE TOWNE,CT - Bus or CTrain Vehicle Maintenance,3
2025,MCT,MCKENZIE TOWNE,CT - Bus Route or Bus Schedule,48
2025,MCT,MCKENZIE TOWNE,CT - Bus Stops,53
2025,MCT,MCKENZIE TOWNE,CT - Park and Ride Lot - LRT or Bus,4
2025,MCT,MCKENZIE TOWNE,CT - Snow and Ice Control,9
2025,MCT,MCKENZIE TOWNE,CT - Transit Pass Programs,5
2025,MCT,MCKENZIE TOWNE,CT - Transit Safety / Public Etiquette,8
2025,MCT,MCKENZIE TOWNE,DBBS - Building Construction Concerns and Inquiries,2
2025,MCT,MCKENZIE TOWNE,DBBS - Code Inquiry,10
2025,MCT,MCKENZIE TOWNE,DBBS Concern - Building Without a Permit,14
2025,MCT,MCKENZIE TOWNE,DBBS Concern - Electrical,1
2025,MCT,MCKENZIE TOWNE,DBBS - Planning and Development - After Hours SR,7
2025,MCT,MCKENZIE TOWNE,DBBS - RIM - Property Research,47
2025,MCT,MCKENZIE TOWNE,DBBS - Urgent Safety Response,1
2025,MCT,MCKENZIE TOWNE,Facility Mgmt - FMCCC - Customer Care Centre,1
2025,MCT,MCKENZIE TOWNE,Finance - Corporate Billing and eBill Inquiry,1
2025,MCT,MCKENZIE TOWNE,Finance - Credit and Collection Inquiries,9
2025,MCT,MCKENZIE TOWNE,Law - Risk Management and Claims,13
2025,MCT,MCKENZIE TOWNE,Parks - Branching Out Tree Program,4
2025,MCT,MCKENZIE TOWNE,Parks - Development - Tree Concern - GIS,1
2025,MCT,MCKENZIE TOWNE,Parks - Garbage - GIS,48
2025,MCT,MCKENZIE TOWNE,Parks - General Concerns,4
2025,MCT,MCKENZIE TOWNE,Parks - Infrastructure - GIS,31
2025,MCT,MCKENZIE TOWNE,Parks - Irrigation Maintenance - GIS,7
2025,MCT,MCKENZIE TOWNE,Parks - Lighting Concern - GIS,1
2025,MCT,MCKENZIE TOWNE,Parks - Lost and Found - GIS,1
2025,MCT,MCKENZIE TOWNE,Parks - Maintenance - GIS,17
2025,MCT,MCKENZIE TOWNE,Parks - Mosquito Concerns,2
2025,MCT,MCKENZIE TOWNE,Parks - Mowing Request - GIS,20
